20000324,1761.44,1770.26,1729.48,1730.49,22089579,23302735872.00
20000327,1736.69,1776.02,1736.69,1775.91,19949514,20745175040.00
20000328,1788.82,1799.95,1774.48,1791.44,24506204,23135037440.00
20000329,1797.88,1803.82,1763.62,1788.80,23100313,20261404672.00
20000330,1793.67,1811.06,1790.84,1810.98,29391191,20113987584.00
20000331,1810.55,1810.89,1780.41,1800.22,23446156,19758200832.00
20000403,1799.57,1816.86,1798.25,1801.00,18877290,18759364608.00
20000404,1795.16,1795.16,1755.98,1760.69,17136669,15716966400.00
20000405,1756.30,1776.71,1746.30,1771.19,13615066,12817551360.00
20000406,1775.78,1809.16,1775.67,1809.14,15012890,14992772096.00
20000407,1816.78,1822.61,1807.54,1819.89,16088039,16103823360.00
20000410,1826.61,1831.85,1815.99,1826.06,16815719,16612875264.00
20000411,1826.40,1828.05,1812.00,1821.17,14254196,14740375552.00
20000412,1822.39,1823.83,1785.32,1807.32,13655183,13173496832.00
20000413,1807.83,1832.08,1807.71,1831.54,16558799,15358807040.00
20000414,1835.86,1840.18,1820.67,1833.66,17911953,17221300224.00
20000417,1829.61,1829.92,1778.87,1795.05,19850897,18758735872.00
20000418,1794.33,1813.57,1779.29,1813.49,13221098,12988831744.00
20000419,1819.08,1831.57,1817.21,1828.71,12799133,13632509952.00
20000420,1831.65,1847.51,1831.48,1847.02,16560825,17025549312.00
20000421,1851.30,1858.26,1834.84,1841.06,16256448,17534904320.00
20000424,1844.69,1848.97,1827.16,1837.39,16178268,16094707712.00
20000425,1838.05,1841.86,1815.63,1833.46,10783906,11334902784.00
20000426,1835.66,1842.88,1826.39,1832.77,10173935,10828036096.00
20000427,1835.60,1840.57,1803.57,1806.83,12339285,12600682496.00
20000428,1805.50,1836.32,1797.71,1836.32,10980143,11704187904.00
20000508,1848.17,1852.90,1828.09,1836.63,8967010,9644720128.00
20000509,1838.99,1839.28,1799.82,1806.63,9134938,9701272576.00
20000510,1801.42,1801.64,1750.01,1752.68,9462746,8819263488.00
20000511,1750.85,1762.12,1718.89,1724.04,8442942,8387869184.00
20000512,1725.86,1740.95,1715.05,1720.60,7408684,7345909248.00
20000515,1722.63,1726.72,1695.53,1704.58,7101224,6869446144.00
20000516,1706.72,1725.90,1706.72,1724.53,5342259,5462886912.00
20000517,1727.42,1736.27,1722.71,1725.39,5269118,5512705024.00
20000518,1725.60,1758.54,1719.84,1758.53,8362398,8150310912.00
20000519,1761.79,1777.98,1754.88,1777.82,9560524,10387329024.00
20000522,1785.89,1830.92,1783.30,1824.73,14728508,15629007872.00
20000523,1834.43,1836.99,1811.57,1832.07,12480706,12812110848.00
20000524,1835.56,1861.48,1831.84,1855.49,15879331,16665108480.00
20000525,1866.56,1880.71,1860.77,1880.70,16815655,18653267968.00
20000526,1885.75,1890.68,1860.91,1879.61,20708712,19021660160.00
20000529,1885.54,1900.67,1882.74,1898.74,18066882,19224526848.00
20000530,1903.53,1908.30,1868.61,1877.47,16566748,17230716928.00
20000531,1875.46,1894.58,1869.33,1894.55,15813671,16578029568.00
20000601,1900.53,1906.81,1889.99,1903.48,14676789,15647624192.00
20000602,1906.16,1916.25,1897.71,1916.25,17852167,17803620352.00
20000605,1921.96,1930.33,1889.81,1899.09,29259320,22623721472.00
20000606,1898.59,1925.55,1891.66,1925.54,17222635,16644793344.00
20000607,1934.37,1940.22,1921.38,1935.03,15605297,16143315968.00
20000608,1937.19,1938.55,1913.36,1925.20,16382650,15658987520.00
20000609,1926.15,1929.94,1896.06,1900.78,15004190,14696767488.00
20000612,1896.42,1912.58,1884.61,1912.55,12064371,12718045184.00
20000613,1918.19,1938.67,1917.19,1938.67,14443010,14196476928.00
20000614,1944.44,1949.17,1929.70,1932.29,16173320,16251880448.00
20000615,1933.05,1942.32,1925.91,1942.28,14310931,14431131648.00
20000616,1945.69,1947.46,1919.40,1926.94,15089056,15055353856.00
20000619,1924.69,1926.98,1910.46,1915.20,12184016,12302381056.00
20000620,1913.07,1913.07,1888.08,1895.34,10395531,10003860480.00
20000621,1894.77,1913.14,1894.63,1913.13,8360026,8946693120.00
20000622,1918.16,1921.14,1906.30,1913.90,9098351,9819936768.00
20000623,1915.30,1939.63,1913.65,1939.62,12007681,13035303936.00
20000626,1946.69,1953.33,1943.24,1948.63,14076976,14377539584.00
20000627,1949.77,1952.45,1938.13,1942.89,11988234,11840541696.00
20000628,1943.98,1953.06,1940.05,1947.48,11250772,12304785408.00
20000629,1949.84,1951.12,1924.47,1937.26,11932661,12524118016.00
20000630,1937.84,1941.40,1924.96,1928.10,12487160,12926509056.00
20000703,1917.44,1917.44,1890.52,1895.63,15792124,12650057728.00
20000704,1891.20,1907.94,1888.24,1907.93,14444331,9441681408.00
20000705,1910.42,1918.90,1904.46,1909.18,13046785,8823173120.00
20000706,1909.23,1910.05,1896.65,1902.55,9944768,9194287104.00
20000707,1904.08,1932.82,1904.08,1932.79,11695005,11070598144.00
20000710,1938.84,1948.06,1932.95,1948.02,14532382,14361193472.00
20000711,1952.25,1960.59,1947.66,1960.54,14459863,14693987328.00
20000712,1965.23,1974.41,1960.34,1973.37,13941935,15149607936.00
20000713,1978.55,1984.06,1963.55,1979.20,18182904,19722131456.00
20000714,1981.77,1987.22,1972.62,1987.19,16215860,16740460544.00
20000717,1992.89,1997.93,1980.22,1982.47,15876757,15940243456.00
20000718,1982.49,1993.99,1981.73,1993.98,17580019,12105298944.00
20000719,2000.33,2004.46,1987.42,1998.42,29161024,14967434240.00
20000720,1999.08,2003.80,1979.87,1991.56,17396852,13946677248.00
20000721,1994.42,1998.34,1991.83,1996.33,11750944,11205272576.00
20000724,1998.24,1999.90,1982.88,1989.23,11914178,11700431872.00
20000725,1990.14,1997.84,1989.08,1996.57,11303713,11351113728.00
20000726,1999.44,2012.39,1999.40,2012.31,15200317,12332350464.00
20000727,2017.45,2024.99,2004.54,2012.35,17430557,15302284288.00
20000728,2014.11,2016.94,2006.17,2012.79,14974699,13811913728.00
20000731,2016.14,2023.56,2008.63,2023.53,17216090,15902047232.00
20000801,2027.01,2031.92,2023.45,2028.15,21189153,12751382528.00
20000802,2030.78,2033.19,2018.48,2030.68,23999892,12952511488.00
20000803,2032.93,2038.65,2030.10,2036.30,18375342,14070912000.00
20000804,2037.46,2041.28,2013.45,2026.36,19626448,15525688320.00
20000807,2025.18,2039.41,2017.90,2039.41,13755358,13572080640.00
20000808,2042.74,2050.07,2040.78,2049.91,13785265,13870193664.00
20000809,2051.65,2061.28,2048.49,2061.18,16374167,16303272960.00
20000810,2065.30,2067.74,2053.86,2065.94,17379584,18485405696.00
20000811,2067.78,2070.29,2055.20,2062.66,15340174,15941493760.00
20000814,2065.93,2076.32,2065.93,2076.30,15202199,14333458432.00
20000815,2079.06,2082.73,2066.16,2076.82,13494223,13170799616.00
20000816,2078.48,2083.46,2072.98,2083.46,15434219,14047104000.00
20000817,2086.80,2092.32,2086.55,2091.58,13945559,14126443520.00
20000818,2093.63,2097.31,2086.75,2090.18,12574489,13229711360.00
20000821,2095.37,2108.87,2093.41,2108.69,15876558,16779906048.00
20000822,2112.01,2114.52,2074.52,2074.70,16069657,16097751040.00
20000823,2064.04,2080.14,1980.34,2057.91,26412661,23951855616.00
20000824,2058.52,2073.94,2043.20,2071.16,17246856,17520898048.00
20000825,2073.71,2086.72,2066.32,2086.70,12290483,13769837568.00
20000828,2092.12,2100.70,2085.60,2100.58,13832498,14829901824.00
20000829,2103.03,2105.63,2094.60,2105.47,14521685,13895734272.00
20000830,2107.01,2108.09,2075.16,2076.14,13380507,14229566464.00
20000831,2062.83,2064.76,2019.44,2021.19,16110624,14624561152.00
20000901,2009.15,2026.35,1997.71,1999.85,12795554,12399443968.00
20000904,1994.88,2010.60,1981.22,2010.60,9840289,9851581440.00
20000905,2015.06,2020.84,1959.59,1963.79,9851131,9262016512.00
20000906,1955.49,1964.26,1923.59,1925.90,11017267,9345979392.00
20000907,1929.29,1963.22,1929.29,1950.66,8466657,7901186048.00
20000908,1955.15,1963.89,1945.91,1959.31,7223218,7371941888.00
20000911,1963.27,1972.07,1956.07,1972.04,7355435,7516739072.00
20000912,1975.41,1979.32,1965.40,1979.09,6688864,7086691840.00
20000913,1980.52,1995.31,1975.12,1988.93,8889416,8087867904.00
20000914,1989.97,1992.36,1973.02,1979.50,6467591,6688828928.00
20000915,1978.03,1978.46,1966.87,1978.43,6331164,6354914816.00
20000918,1979.53,1981.12,1946.17,1946.75,6892538,6592223232.00
20000919,1937.31,1937.36,1895.49,1903.15,9195399,8235510784.00
20000920,1902.91,1922.29,1892.27,1922.28,7043396,6771359232.00
20000921,1924.83,1927.51,1905.65,1907.30,6394554,6612151808.00
20000922,1904.57,1904.57,1888.09,1891.98,6683124,6664313856.00
20000925,1889.90,1896.71,1874.21,1875.91,4759702,4795766784.00
20000926,1878.31,1890.67,1878.05,1887.82,4358292,4738101248.00
20000927,1889.87,1914.10,1889.87,1914.08,4327159,4403170816.00
20000928,1915.49,1917.06,1886.94,1889.28,5049919,5266124800.00
20000929,1888.20,1910.48,1888.07,1910.16,4682326,5269501952.00
20001009,1912.07,1915.49,1897.23,1915.35,5166776,5833385984.00
20001010,1917.89,1942.17,1917.68,1942.14,6677506,7182732800.00
20001011,1944.24,1948.01,1931.46,1933.72,7252889,7847945216.00
20001012,1933.14,1933.32,1918.46,1926.32,7226056,7821239808.00
20001013,1927.35,1932.31,1911.35,1918.15,6642719,7491518976.00
20001016,1917.44,1917.55,1897.90,1902.80,6085036,6261005824.00
20001017,1902.07,1909.49,1896.94,1909.49,4174936,4769537024.00
20001018,1911.70,1922.85,1911.70,1922.84,5755032,7864478208.00
20001019,1925.21,1927.36,1911.18,1913.42,5965058,6140575232.00
20001020,1913.16,1947.46,1912.37,1947.45,9387661,10031148032.00
20001023,1952.95,1960.86,1945.67,1958.93,8577974,9817739264.00
20001024,1960.36,1962.13,1945.52,1956.34,6357283,7483008000.00
20001025,1957.37,1978.99,1957.31,1977.25,11506544,11748255744.00
20001026,1979.29,1980.62,1962.20,1967.67,10652764,9040402432.00
20001027,1968.17,1971.78,1957.74,1967.40,9037111,8183728128.00
20001030,1967.65,1974.24,1962.81,1973.57,9939449,9660755968.00
20001031,1974.52,1979.99,1956.41,1961.28,9090422,8227959808.00
20001101,1961.08,1977.37,1959.72,1977.36,8501940,8529216000.00
20001102,1981.76,1992.85,1980.88,1984.26,8933851,9136830464.00
20001103,1984.98,1989.10,1977.21,1981.63,9320818,7778710016.00
20001106,1983.07,1992.87,1982.75,1991.17,9996819,9323250688.00
20001107,1993.45,1997.07,1990.05,1997.07,7898747,7594596864.00
20001108,1999.15,2012.98,1998.34,2012.90,9254272,8958640128.00
20001109,2016.22,2032.51,2014.83,2032.48,14051628,13677702144.00
20001110,2037.08,2051.34,2033.62,2047.45,13965900,16278219776.00
20001113,2054.47,2071.68,2053.44,2070.78,14408777,15914337280.00
20001114,2072.79,2085.11,2055.21,2085.11,12448777,14683290624.00
20001115,2087.27,2092.65,2074.37,2081.90,13334267,14746307584.00
20001116,2081.13,2096.04,2080.60,2095.98,12821820,14423034880.00
20001117,2098.88,2104.69,2084.89,2093.23,11801326,13403346944.00
20001120,2092.59,2101.39,2078.27,2101.38,13102959,13832419328.00
20001121,2104.06,2112.91,2095.58,2097.98,12479719,12454691840.00
20001122,2097.28,2113.34,2091.62,2113.30,12146707,12501190656.00
20001123,2119.15,2125.72,2109.21,2119.43,12492077,14551248896.00
20001124,2119.01,2125.40,2045.51,2053.37,16497561,17176944640.00
20001127,2041.15,2062.80,2031.93,2049.67,10587826,11788422144.00
20001128,2052.77,2079.47,2052.77,2079.39,8588966,9509442560.00
20001129,2081.49,2082.90,2055.93,2067.49,9943629,11117321216.00
20001130,2067.07,2072.29,2057.04,2070.61,8465550,8872508416.00
20001201,2073.08,2082.02,2071.49,2081.84,12285286,9405847552.00
20001204,2084.48,2092.32,2077.80,2092.13,14228850,10347586560.00
20001205,2094.99,2097.28,2085.80,2091.67,13895864,9776104448.00
20001206,2092.99,2095.43,2070.34,2075.62,11383325,11312073728.00
20001207,2072.53,2078.14,2060.72,2075.04,9687361,10537900032.00
20001208,2074.56,2083.27,2069.66,2073.16,11583235,10927192064.00
20001211,2072.28,2072.47,2039.00,2046.07,11986534,9804583936.00
20001212,2045.17,2059.05,2037.90,2059.05,10991829,9739957248.00
20001213,2057.38,2059.60,2050.17,2056.12,9385102,8980598784.00
20001214,2056.99,2059.27,2046.93,2051.07,14192813,7967483904.00
20001215,2052.79,2055.60,2036.88,2039.36,13205907,8960870400.00
20001218,2038.44,2044.56,2024.28,2044.54,11262588,9722610688.00
20001219,2047.34,2056.75,2046.02,2049.03,11368183,11497228288.00
20001220,2050.06,2071.30,2048.64,2071.26,11920718,11602758656.00
20001221,2075.56,2086.93,2074.33,2076.88,12498349,12858221568.00
20001222,2078.42,2079.96,2066.22,2069.76,12032661,13112524800.00
20001225,2071.56,2075.21,2062.03,2068.17,12061013,12387264512.00
20001226,2070.37,2076.40,2068.81,2076.26,10428055,11202717696.00
20001227,2077.71,2079.76,2055.99,2058.24,11761632,12187668480.00
20001228,2054.51,2061.05,2047.74,2053.70,13842400,12094517248.00
20001229,2055.82,2073.87,2055.50,2073.47,13658680,11484676096.00
20010102,2077.07,2103.53,2074.88,2103.46,18650746,14599877632.00
20010103,2108.25,2123.90,2105.49,2123.89,17157673,18199506944.00
20010104,2125.48,2127.41,2113.17,2117.40,13423541,14704513024.00
20010105,2117.66,2125.38,2114.05,2125.30,13288175,15279360000.00
20010108,2128.60,2131.98,2092.09,2102.06,14787085,16322580480.00
20010109,2099.32,2111.10,2082.84,2101.13,11649338,11961120768.00
20010110,2102.08,2125.67,2102.06,2125.61,12916883,13466763264.00
20010111,2129.61,2131.36,2117.02,2119.14,14072209,15104985088.00
20010112,2116.84,2117.72,2100.27,2104.74,10660882,11404471296.00
20010115,2097.09,2097.09,2030.28,2032.44,14998588,14112385024.00
20010116,2018.29,2045.94,2007.70,2045.88,11583722,10803420160.00
20010117,2046.37,2048.69,2031.75,2034.58,7324134,6883815936.00
20010118,2033.68,2049.35,2033.57,2043.11,10341571,8913571840.00
20010119,2046.58,2067.87,2046.54,2065.60,11831264,9318027264.00
20010205,2069.85,2072.54,2005.68,2008.03,8974243,7827932160.00
20010206,1999.72,1999.72,1956.17,1995.31,9528427,8394835968.00
20010207,1995.60,1998.25,1978.59,1979.93,5882229,5378365952.00
20010208,1977.55,1986.89,1926.40,1930.13,8885737,7956579840.00
20010209,1935.18,1963.32,1935.18,1956.97,11237019,8405287936.00
20010212,1958.65,1961.81,1935.58,1961.22,7203075,6802570240.00
20010213,1962.52,1973.99,1958.99,1963.52,5403514,5318757888.00
20010214,1962.73,1966.84,1956.42,1963.20,4382153,4323174912.00
20010215,1963.44,1966.92,1944.56,1946.47,4506756,4397334016.00
20010216,1942.04,1942.12,1911.87,1941.96,6750209,6347095040.00
20010219,1942.57,1969.34,1935.65,1967.55,5846083,5439099904.00
20010220,1969.77,1980.38,1947.25,1953.21,6435934,6580742144.00
20010221,1948.41,1948.41,1901.20,1909.32,7617817,7654377984.00
20010222,1901.99,1922.45,1893.78,1907.26,5054734,5336662016.00
20010223,1906.91,1936.63,1906.55,1936.34,6209740,5815827968.00
20010226,1940.77,1954.77,1935.54,1954.69,7624348,7163294208.00
20010227,1956.27,1962.28,1946.98,1962.04,7398593,6875915776.00
20010228,1964.35,1965.02,1950.93,1959.18,6141354,6860471808.00
20010301,1959.00,1968.35,1953.72,1965.12,11667369,8403776000.00
20010302,1969.05,1987.38,1968.96,1985.11,15163577,9045783552.00
20010305,1991.28,1993.80,1979.65,1984.20,10719359,7948026880.00
20010306,1986.73,1990.06,1977.11,1990.06,20872239,14487169024.00
20010307,1991.27,1996.85,1986.04,1991.17,13890054,10693875712.00
20010308,1990.63,2002.25,1989.86,2000.90,11490403,9401841664.00
20010309,2003.20,2015.50,1999.47,2011.66,15681034,13232957440.00
20010312,2013.31,2015.59,2004.96,2012.55,12333489,10875390976.00
20010313,2012.15,2012.77,1992.17,1998.69,13874819,10947035136.00
20010314,1996.15,2018.61,1994.94,2018.61,10703147,9359965184.00
20010315,2019.72,2027.33,2017.58,2022.60,13758511,11947374592.00
20010316,2023.02,2024.28,2011.99,2020.23,12386524,10741126144.00
20010319,2019.85,2036.63,2017.49,2036.61,13950607,12110220288.00
20010320,2039.55,2045.94,2037.17,2045.79,12480263,11834905600.00
20010321,2047.63,2066.39,2046.43,2066.39,19642840,14014104576.00
20010322,2071.20,2087.53,2068.14,2087.53,23619557,18593021952.00
20010323,2091.17,2093.94,2052.55,2053.53,24297793,19365216256.00
20010326,2052.05,2089.98,2052.05,2089.88,21311323,15440962560.00
20010327,2096.50,2107.30,2090.90,2107.25,17984305,16492103680.00
20010328,2109.75,2112.87,2096.91,2106.87,15717559,15636245504.00
20010329,2107.22,2111.73,2096.93,2101.65,15535376,15699063808.00
20010330,2101.10,2112.83,2096.28,2112.77,24395391,15433589760.00
20010402,2117.45,2126.96,2114.77,2125.08,23738356,16937216000.00
20010403,2127.78,2129.82,2109.25,2123.05,20608555,14192054272.00
20010404,2123.88,2128.15,2084.93,2090.71,20812399,15923984384.00
20010405,2084.80,2112.61,2081.64,2112.60,23059542,13171706880.00
20010406,2116.37,2122.22,2103.26,2108.60,37416488,13976721408.00
20010409,2108.96,2117.41,2100.97,2117.36,25878926,13583108096.00
20010410,2119.53,2128.54,2119.35,2128.47,20762452,12148948992.00
20010411,2130.89,2134.50,2121.15,2131.39,15323661,12170415104.00
20010412,2132.80,2141.91,2124.81,2134.79,18786384,16764751872.00
20010413,2135.66,2145.43,2130.59,2145.40,18747173,14657764352.00
20010416,2150.29,2168.07,2150.28,2168.05,31511844,21447417856.00
20010417,2173.30,2177.15,2163.19,2176.67,28552577,22125989888.00
20010418,2177.98,2179.74,2167.59,2172.56,22127851,19396298752.00
20010419,2172.43,2175.57,2148.30,2172.87,24544315,20928059392.00
20010420,2173.95,2179.57,2152.00,2152.33,22812703,22646884352.00
20010423,2150.34,2157.51,2132.55,2150.42,21827884,19522697216.00
20010424,2151.34,2166.19,2151.33,2166.17,13515372,14573171712.00
20010425,2168.05,2170.38,2115.26,2119.18,18194855,18198272000.00
20010426,2113.39,2125.78,2102.82,2105.05,13285483,13835975680.00
20010427,2104.03,2120.84,2104.03,2115.10,13625350,11594616832.00
20010430,2117.16,2122.50,2111.95,2119.18,10911782,10858996736.00
20010508,2119.89,2138.03,2119.89,2137.99,8480367,8907720704.00
20010509,2140.55,2142.37,2127.31,2132.89,9719033,10656880640.00
20010510,2134.19,2147.33,2134.19,2147.28,9850558,11340920832.00
20010511,2150.32,2155.42,2144.75,2155.40,13806463,11580806144.00
20010514,2161.61,2178.70,2160.12,2178.46,25253199,17731586048.00
20010515,2184.78,2191.06,2176.78,2191.06,24656101,18665826304.00
20010516,2195.36,2199.53,2187.41,2199.50,18947890,18363619328.00
20010517,2201.98,2205.01,2187.84,2194.64,27912469,18717249536.00
20010518,2194.62,2203.37,2186.64,2203.37,32001432,20012222464.00
20010521,2207.78,2213.75,2202.73,2213.59,33653538,21671124992.00
20010522,2215.77,2218.44,2205.25,2210.33,15254450,15241006080.00
20010523,2210.85,2213.40,2175.27,2197.59,20262686,18279593984.00
20010524,2198.00,2202.84,2192.16,2198.29,14328948,15911448576.00
20010525,2199.66,2204.23,2181.24,2193.57,13580861,14234994688.00
20010528,2194.45,2194.82,2171.68,2179.69,14947150,15746170880.00
20010529,2177.64,2188.76,2176.55,2180.27,12065509,13454568448.00
20010530,2180.62,2211.20,2180.52,2211.20,19024928,15352907776.00
20010531,2217.87,2222.65,2208.88,2214.25,18573078,17550012416.00
20010601,2216.56,2223.26,2212.16,2219.59,17805807,18117668864.00
20010604,2223.91,2229.05,2222.22,2226.77,25639841,19769075712.00
20010605,2229.24,2235.50,2226.81,2234.98,24038723,18306242560.00
20010606,2237.98,2241.08,2224.30,2238.50,16878378,17704816640.00
20010607,2241.01,2242.69,2223.41,2229.81,15404848,15027752960.00
20010608,2229.20,2229.41,2211.75,2223.06,15120424,14879943680.00
20010611,2223.79,2226.61,2206.63,2214.62,15323697,14245826560.00
20010612,2213.54,2223.29,2211.86,2222.95,13822775,14913969152.00
20010613,2227.07,2242.42,2226.87,2242.42,13948554,16182048768.00
20010614,2243.29,2245.43,2201.00,2202.39,17901196,18603638784.00
20010615,2196.68,2212.09,2188.25,2210.97,14649234,16089480192.00
20010618,2211.89,2214.10,2157.12,2167.64,17262697,16784742400.00
20010619,2163.31,2174.21,2158.75,2170.45,9162337,10590191616.00
20010620,2171.01,2180.73,2157.39,2163.12,8067519,8901812224.00
20010621,2164.12,2189.22,2164.09,2189.14,10926355,8684445696.00
20010622,2191.35,2206.51,2188.93,2206.06,12275330,11020004352.00
20010625,2210.06,2230.22,2210.04,2230.19,14715506,14893073408.00
20010626,2234.07,2236.77,2223.49,2233.59,16016552,16700824576.00
20010627,2234.70,2237.52,2223.81,2229.82,12349233,13473718272.00
20010628,2231.36,2237.49,2213.57,2219.25,13362483,13559904256.00
20010629,2218.57,2225.35,2214.15,2218.02,17230251,10937972736.00
20010702,2220.41,2223.20,2201.58,2205.98,12083408,10422650880.00
20010703,2206.84,2211.86,2191.68,2211.83,20364185,9918120960.00
20010704,2212.97,2216.22,2199.62,2202.05,14379273,8264960000.00
20010705,2202.30,2204.26,2176.75,2181.66,12834708,9772015616.00
20010706,2179.81,2187.23,2168.78,2170.52,10699915,9200348160.00
20010709,2169.46,2175.16,2164.00,2169.65,8908827,7809558016.00
20010710,2172.60,2189.79,2172.59,2189.78,7291746,7765129216.00
20010711,2190.97,2192.52,2167.67,2168.74,7251157,7264992768.00
20010712,2164.91,2168.39,2153.68,2165.49,7460674,7155175936.00
20010713,2167.70,2178.01,2158.85,2161.34,8061425,7786050048.00
20010716,2176.33,2183.51,2142.08,2146.23,11125687,11168680960.00
20010717,2145.48,2146.03,2121.28,2140.98,9228228,8814296064.00
20010718,2142.01,2147.83,2137.40,2146.54,5200870,5801370112.00
20010719,2146.51,2150.26,2135.24,2150.26,8538161,7250356224.00
20010720,2153.23,2179.77,2153.14,2179.62,12949596,12152170496.00
20010723,2183.74,2185.85,2166.33,2169.00,9736241,10748552192.00
20010724,2162.75,2162.75,2129.18,2136.45,11095458,10686343168.00
20010725,2130.45,2140.49,2108.76,2112.25,9075120,8783531008.00
20010726,2109.92,2116.55,2086.07,2094.00,9157128,8079202816.00
20010727,2093.86,2101.15,2063.89,2065.72,10545586,8442653184.00
20010730,2056.76,2056.77,1955.97,1956.82,12318096,10265158656.00
20010731,1939.26,1978.10,1909.29,1920.31,11772308,9298429952.00
20010801,1925.23,1986.94,1925.23,1986.92,11570926,9527091200.00
20010802,1989.64,1990.69,1912.72,1957.02,11394468,8476730880.00
20010803,1956.54,1965.32,1948.90,1958.69,7348471,5793822208.00
20010806,1953.41,1953.44,1867.86,1882.12,12326409,8622764032.00
20010807,1872.66,1911.21,1861.77,1903.93,11860230,8960547840.00
20010808,1902.87,1907.94,1885.41,1895.16,13127596,8252444160.00
20010809,1894.69,1924.64,1894.04,1924.59,10716534,8083124224.00
20010810,1929.96,1956.39,1929.68,1955.03,14705139,11342895104.00
20010813,1956.92,1963.13,1942.07,1955.10,9948978,8010707968.00
20010814,1955.50,1960.94,1924.26,1939.54,8851097,7204286976.00
20010815,1938.54,1949.16,1935.38,1947.35,5434346,5166753792.00
20010816,1948.26,1950.46,1918.49,1919.64,6582617,5657195008.00
20010817,1916.84,1928.14,1909.67,1924.00,7105465,5365300224.00
20010820,1923.09,1937.15,1917.09,1934.48,8064580,6612362752.00
20010821,1936.05,1947.40,1935.77,1938.87,8402580,6225617920.00
20010822,1935.53,1935.55,1891.35,1903.44,9922788,7917710848.00
20010823,1892.37,1903.46,1869.49,1902.99,7772229,7329076224.00
20010824,1903.38,1912.18,1883.23,1886.80,7783669,6963283968.00
20010827,1881.30,1881.30,1824.87,1827.25,9766364,8901882880.00
20010828,1816.65,1843.44,1795.56,1843.38,9173734,7567237120.00
20010829,1846.81,1865.48,1837.94,1847.53,8495223,6815100928.00
20010830,1846.18,1846.54,1831.02,1839.63,6463776,4541886976.00
20010831,1838.21,1846.94,1831.51,1834.13,8065333,4298549760.00
20010903,1831.70,1831.79,1813.36,1817.19,6931100,4986549760.00
20010904,1815.27,1862.39,1814.91,1862.36,9963000,7722013184.00
20010905,1868.36,1888.90,1863.83,1868.27,10618300,7934048256.00
20010906,1867.63,1876.47,1853.28,1861.56,9983500,6001718784.00
20010907,1858.24,1858.24,1807.14,1808.84,14013200,7703863808.00
20010910,1790.21,1858.20,1774.83,1856.52,11727500,8272406016.00
20010911,1859.96,1871.13,1849.61,1863.78,10143100,7189955072.00
20010912,1822.12,1858.68,1815.59,1852.60,15107800,10528831488.00
20010913,1851.61,1857.85,1837.81,1839.90,7657100,5211250176.00
20010914,1838.67,1846.01,1814.74,1818.38,8465000,5979811840.00
20010917,1811.90,1816.25,1782.50,1784.60,8260800,6032726016.00
20010918,1784.59,1817.55,1780.04,1798.62,6174900,4747271168.00
20010919,1800.24,1822.97,1784.91,1822.69,7292668,4832961536.00
20010920,1826.41,1836.78,1814.45,1818.41,8715100,6270838784.00
20010921,1815.56,1821.34,1803.80,1807.02,13707382,4048556032.00
20010924,1804.88,1808.70,1791.62,1794.96,7794100,3866253056.00
20010925,1799.97,1813.30,1788.40,1793.88,7074100,3879627008.00
20010926,1793.65,1793.67,1765.16,1767.81,6762000,3720374016.00
20010927,1765.62,1779.13,1750.76,1764.93,6167900,4099639040.00
20010928,1766.13,1774.29,1751.72,1764.86,5863700,4354290176.00
20011008,1766.13,1773.79,1723.04,1726.53,4720977,3301401088.00
20011009,1724.17,1751.06,1722.22,1744.64,5640030,3487762944.00
20011010,1744.04,1744.63,1683.70,1686.61,6850453,5008204800.00
20011011,1682.31,1693.21,1634.20,1638.32,8462167,5378806784.00
20011012,1637.74,1700.70,1598.79,1691.32,12870192,8772683776.00
20011015,1692.17,1703.58,1670.26,1687.28,6689658,5383448064.00
20011016,1689.18,1691.65,1649.20,1655.90,5668652,4020742912.00
20011017,1654.92,1661.88,1635.91,1643.06,5848358,3408162048.00
20011018,1642.01,1651.11,1609.38,1615.57,6471828,3872794880.00
20011019,1610.44,1610.44,1550.91,1572.45,11377782,6770309120.00
20011022,1558.46,1563.39,1514.86,1520.66,8008598,4651356160.00
20011023,1642.22,1670.73,1625.14,1670.56,37543756,17549062144.00
20011024,1733.63,1744.92,1685.71,1718.06,33354958,24759984128.00
20011025,1708.02,1708.02,1673.05,1676.49,14494376,12436050944.00
20011026,1669.15,1681.90,1651.52,1677.87,9601522,7812440064.00
20011029,1678.72,1701.12,1678.72,1700.47,9509101,6765477888.00
20011030,1702.86,1704.48,1680.43,1682.76,10310847,5271434240.00
20011031,1678.92,1689.17,1655.88,1689.17,7731640,4930861056.00
20011101,1692.35,1717.73,1688.09,1707.75,9547888,7312840192.00
20011102,1703.92,1711.74,1688.57,1691.35,9625065,5254942208.00
20011105,1687.84,1688.30,1671.23,1679.57,8749559,4335849984.00
20011106,1678.17,1685.51,1668.65,1671.27,6735994,4198029056.00
20011107,1669.42,1669.46,1591.76,1594.05,11914081,6865674752.00
20011108,1566.52,1605.89,1550.46,1605.87,9157185,5584953856.00
20011109,1605.07,1637.90,1582.85,1630.35,9657028,6471715840.00
20011112,1631.79,1637.32,1619.11,1621.19,6005700,4482608128.00
20011113,1609.95,1623.45,1598.11,1615.93,5573400,3735971072.00
20011114,1615.75,1627.97,1614.59,1617.10,4801700,3173017088.00
20011115,1619.26,1624.81,1612.91,1621.34,4447679,2937435904.00
20011116,1725.45,1734.67,1644.61,1646.76,17699655,13466399744.00
